FECH,ADUA,PAIS,COD_PAI4,COD_SAL1,COD_SAL,DPTO2,VIA,BANDERA,REGIM,MODAD,FINALID,CER_ORI1,SISESP,POSAR,DPTO1,UNID,CODUNI2,CANTI,PBK,PNK,FOBDOL,FOBPES,AGRENA,FLETES,SEGURO,OTROSG
2304,3,23,DEU,3,BOG,25,3,573,1,198,1,8,1,603129000,25,11,U,140500,5169,4717,24336,108982106,24148,0,0,0
2304,3,23,DEU,3,BOG,25,3,573,1,198,1,8,1,603149000,25,11,U,1100,53,37,352,1577822,348,0,0,0
2304,3,23,DEU,3,BOG,25,5,245,1,198,1,8,1,603121000,25,11,U,10200,372,361,2244,10293924,2172,0,0,0
2304,3,23,DEU,3,BOG,25,5,245,1,198,1,8,1,603129000,25,11,U,17075,619,600,3757,17232230,3636,0,0,0
2304,3,23,DEU,3,BOG,25,8,618,1,198,1,8,1,603193000,25,11,U,8400,629,300,2520,11306232,2356,0,0,0
2304,3,23,DEU,3,BOG,25,9,149,1,198,1,8,2,804200000,25,33,KG,30,35,30,176,817710,0,0,0,0
2304,3,23,DEU,3,BOG,25,9,149,1,198,1,8,2,804502000,25,33,KG,110,127,110,977,4539220,0,0,0,0
2304,3,23,DEU,3,BOG,25,9,149,1,198,1,8,2,807190000,25,33,KG,25,29,25,141,652774,0,0,0,0
2304,3,23,DEU,3,BOG,25,9,149,1,198,1,8,2,810901040,25,33,KG,13,14,13,66,306641,0,0,0,0
2304,3,23,DEU,3,BOG,25,9,149,1,198,1,8,2,810902000,25,33,KG,37,42,37,240,1116918,0,0,0,0
2304,3,23,DEU,3,BOG,25,9,149,1,198,1,8,2,810904000,25,33,KG,88,101,88,693,3219733,0,0,0,0
2304,3,23,DEU,3,BOG,25,9,149,1,198,1,8,2,810905000,25,33,KG,12,14,12,80,369363,0,0,0,0
2304,3,23,DEU,3,BOG,25,9,249,1,198,1,8,2,803901200,25,33,KG,39,45,39,232,1027548,0,0,0,0
2304,3,23,DEU,3,BOG,25,9,249,1,198,1,8,2,804200000,25,33,KG,15,19,15,43,191447,0,0,0,0
2304,3,23,DEU,3,BOG,25,9,249,1,198,1,8,2,804501000,25,33,KG,30,38,30,89,397209,0,0,0,0
2304,3,23,DEU,3,BOG,25,9,249,1,198,1,8,2,804502000,25,33,KG,382,465,382,2744,12219405,0,0,0,0
2304,3,23,DEU,3,BOG,25,9,249,1,198,1,8,2,807190000,25,33,KG,34,41,34,106,469842,0,0,0,0
2304,3,23,DEU,3,BOG,25,9,249,1,198,1,8,2,810901010,25,33,KG,226,285,226,1019,4559704,0,0,0,0
2304,3,23,DEU,3,BOG,25,9,249,1,198,1,8,2,810901020,25,33,KG,165,209,165,590,2640901,0,0,0,0
2304,3,23,DEU,3,BOG,25,9,249,1,198,1,8,2,810901030,25,33,KG,30,34,30,177,785264,0,0,0,0
2304,3,23,DEU,3,BOG,25,9,249,1,198,1,8,2,810901040,25,33,KG,80,98,80,237,1052324,0,0,0,0
2304,3,23,DEU,3,BOG,25,9,249,1,198,1,8,2,810902000,25,33,KG,375,432,375,2454,10865019,0,0,0,0
2304,3,23,DEU,3,BOG,25,9,249,1,198,1,8,2,810903000,25,33,KG,95,120,95,244,1092404,0,0,0,0
2304,3,23,DEU,3,BOG,25,9,249,1,198,1,8,2,810904000,25,33,KG,2450,2888,2450,18242,80775403,0,0,0,0
2304,3,23,DEU,3,BOG,25,9,249,1,198,1,8,2,810905000,25,33,KG,1245,1576,1245,5846,26149478,0,0,0,0
2304,3,23,DEU,3,BOG,25,9,249,1,198,1,8,2,810909010,25,33,KG,36,43,36,159,703517,0,0,0,0
2304,3,23,DEU,3,BOG,25,9,249,1,198,1,8,2,810909020,25,33,KG,45,53,45,216,956363,0,0,0,0
2304,3,23,DEU,3,BOG,25,9,249,1,198,1,8,2,810909090,25,33,KG,2,2,2,9,41421,0,0,0,0
2304,3,23,DEU,3,BOG,25,9,249,1,198,2,8,2,602109000,25,11,U,478,2,1,5,21153,0,0,0,0
2304,3,23,DEU,3,BOG,50,3,23,1,199,1,8,2,301110090,50,11,U,11050,346,340,3958,18220055,0,0,0,0
2304,3,23,DEU,3,BOG,50,9,249,1,198,1,8,2,301110090,50,11,U,15998,358,350,1981,9119464,0,2453,0,0
2304,3,23,DEU,3,BOG,66,9,249,1,198,1,8,1,8522100000,66,11,U,290,1,1,2232,10371444,2056,222,3,43
2304,3,23,DEU,3,BOG,66,9,249,1,198,1,8,1,8522909000,66,11,U,400,1,1,2086,9689400,1429,208,2,40
2304,3,23,DEU,3,BOG,68,3,23,1,198,1,8,2,2710191500,68,67,M3,1000,808224,808224,985413,4453791602,0,0,0,0
2304,3,23,DEU,3,BOG,68,9,249,1,198,1,8,2,8537109000,68,11,U,63,15,15,12000,53103240,0,0,0,0
2304,3,23,DEU,3,BOG,76,9,169,1,198,1,8,1,3923299000,76,11,U,4112863,1504,1184,20666,91664522,14661,10108,0,74
2304,3,23,DEU,3,BOG,76,9,169,1,198,1,8,2,7117900000,76,33,KG,1,1,1,260,1174789,0,45,0,0
2304,3,23,DEU,3,BOG,76,9,249,1,198,1,8,1,3923299000,76,11,U,409506,165,132,2968,13496581,2325,1081,0,74
2304,3,23,DEU,3,BOG,76,9,249,1,198,1,8,2,901119000,76,33,KG,96,96,96,15450,69889514,0,1654,0,0
2304,3,26,ARM,3,BOG,11,3,253,1,198,1,8,2,603193000,11,11,U,224,160,142,717,3237614,0,0,0,0
2304,3,26,ARM,3,BOG,11,3,253,1,198,1,8,2,603199090,11,11,U,120,85,75,276,1246626,0,0,0,0
2304,3,26,ARM,3,BOG,11,3,573,1,198,1,8,2,603129000,11,11,U,4850,174,154,825,3803212,0,0,0,0
2304,3,26,ARM,3,BOG,11,3,573,1,198,1,8,2,603193000,11,11,U,16000,1121,1013,4909,22171871,0,0,0,0
2304,3,26,ARM,3,BOG,11,3,573,1,198,1,8,2,603199090,11,11,U,240,60,54,168,758816,0,0,0,0
2304,3,26,ARM,3,BOG,11,8,618,1,198,1,8,1,603121000,11,11,U,800,23,20,148,654940,144,0,0,0
2304,3,26,ARM,3,BOG,11,8,618,1,198,1,8,1,603129000,11,11,U,2000,58,49,370,1637350,366,0,0,0
2304,3,26,ARM,3,BOG,11,8,618,1,198,1,8,2,603121000,11,11,U,3450,90,84,552,2461296,0,0,0,0
2304,3,26,ARM,3,BOG,11,8,618,1,198,1,8,2,603129000,11,11,U,40900,1174,1091,6544,29178845,0,0,0,0
2304,3,26,ARM,3,BOG,11,9,249,1,198,1,8,2,603129000,11,11,U,4800,152,138,838,3912622,0,0,0,0
2304,3,26,ARM,3,BOG,25,3,573,1,198,1,8,2,603121000,25,11,U,6600,265,80,1094,4843015,0,0,0,0
2304,3,26,ARM,3,BOG,25,8,618,1,198,1,8,1,603121000,25,11,U,600,25,10,90,399894,88,0,0,0
2304,3,26,ARM,3,BOG,25,8,618,1,198,1,8,1,603129000,25,11,U,5700,204,80,853,3782154,814,0,0,0
2304,3,26,ARM,3,BOG,25,9,169,1,198,1,8,1,603149000,25,11,U,4900,227,124,1506,6854380,1486,0,0,0
2304,3,27,ABW,3,BOG,11,0,580,1,198,1,8,2,603110000,11,11,U,8172,355,319,3975,18016772,0,0,0,0
2304,3,27,ABW,3,BOG,11,0,580,1,198,1,8,2,603121000,11,11,U,221,9,8,202,914554,0,0,0,0
2304,3,27,ABW,3,BOG,11,0,580,1,198,1,8,2,603129000,11,11,U,1105,51,46,737,3338135,0,0,0,0
2304,3,27,ABW,3,BOG,11,0,580,1,198,1,8,2,603130000,11,11,U,663,32,29,113,512165,0,0,0,0
2304,3,27,ABW,3,BOG,11,0,580,1,198,1,8,2,603141000,11,11,U,884,41,37,121,548741,0,0,0,0
2304,3,27,ABW,3,BOG,11,0,580,1,198,1,8,2,603191000,11,11,U,442,18,16,161,731670,0,0,0,0
2304,3,27,ABW,3,BOG,11,0,580,1,198,1,8,2,603199010,11,11,U,4195,205,184,355,1609602,0,0,0,0
2304,3,27,ABW,3,BOG,11,0,580,1,198,1,8,2,603199090,11,11,U,11040,509,458,4352,19723368,0,0,0,0
2304,3,27,ABW,3,BOG,11,0,580,1,198,1,8,2,604200000,11,33,KG,113,126,113,1009,4572769,0,0,0,0
2304,3,27,ABW,3,BOG,11,0,580,1,198,1,8,2,709590000,11,33,KG,38,44,38,153,710664,0,0,0,0
2304,3,27,ABW,3,BOG,11,0,580,1,198,1,8,2,709999000,11,33,KG,1,1,1,7,30339,0,0,0,0
2304,3,27,ABW,3,BOG,11,0,580,1,198,1,8,2,910999000,11,33,KG,15,18,15,80,373824,0,0,0,0
2304,3,27,ABW,3,BOG,11,0,580,1,198,1,8,2,1211903000,11,33,KG,2,2,2,8,37494,0,0,0,0
2304,3,27,ABW,3,BOG,11,0,580,1,198,1,8,2,1211909000,11,33,KG,411,482,411,1957,9091449,0,0,0,0
2304,3,27,ABW,3,BOG,11,0,580,1,198,1,8,2,3304100000,11,33,KG,25,33,25,1479,6782430,0,0,0,0
2304,3,27,ABW,3,BOG,11,0,580,1,198,1,8,2,3304200000,11,33,KG,24,31,24,1476,6768668,0,0,0,0
2304,3,27,ABW,3,BOG,11,0,580,1,198,1,8,2,3304300000,11,33,KG,175,227,175,3741,17161677,0,0,0,0
2304,3,27,ABW,3,BOG,11,0,580,1,198,1,8,2,3304910000,11,33,KG,24,31,24,767,3517549,0,0,0,0
2304,3,27,ABW,3,BOG,11,0,580,1,198,1,8,2,3304990000,11,33,KG,13,17,13,787,3608929,0,0,0,0
2304,3,27,ABW,3,BOG,11,0,580,1,198,1,8,2,4901999000,11,11,U,75,88,83,968,4502880,0,465,10,0
2304,3,27,ABW,3,BOG,11,0,580,1,198,1,8,2,6204630000,11,11,U,5,2,2,149,683509,0,0,0,0
2304,3,27,ABW,3,BOG,11,0,580,1,198,1,8,2,6205300000,11,11,U,21,6,5,628,2864517,0,0,0,0
2304,3,27,ABW,3,BOG,11,0,580,1,198,1,8,2,6206400000,11,11,U,71,16,15,1854,8493341,0,0,0,0
2304,3,27,ABW,3,BOG,11,0,580,1,198,1,8,2,8302500000,11,11,U,18,67,50,1595,7289962,0,570,75,48
2304,3,27,ABW,3,BOG,11,9,239,1,198,1,6,2,603110000,11,11,U,4000,144,138,1280,5801510,0,0,0,0
2304,3,27,ABW,3,BOG,11,9,239,1,198,1,6,2,603199090,11,11,U,3250,311,299,1606,7276816,0,0,0,0
2304,3,27,ABW,3,BOG,11,9,239,1,198,1,6,2,604200000,11,33,KG,91,95,91,457,2072227,0,0,0,0
2304,3,27,ABW,3,BOG,11,9,239,1,198,1,8,2,8210009000,11,11,U,150,100,99,5416,24757511,0,0,0,0
2304,3,27,ABW,3,BOG,11,9,249,1,198,1,8,2,603110000,11,11,U,6070,244,202,1650,7478238,0,0,0,0
2304,3,27,ABW,3,BOG,11,9,249,1,198,1,8,2,603129000,11,11,U,1848,77,64,502,2276730,0,0,0,0
2304,3,27,ABW,3,BOG,11,9,249,1,198,1,8,2,603141000,11,11,U,1056,37,31,287,1300989,0,0,0,0
2304,3,27,ABW,3,BOG,11,9,249,1,198,1,8,2,603191000,11,11,U,1320,46,38,359,1626236,0,0,0,0
2304,3,27,ABW,3,BOG,11,9,249,1,198,1,8,2,603193000,11,11,U,264,8,7,72,325247,0,0,0,0
2304,3,27,ABW,3,BOG,11,9,249,1,198,1,8,2,603199010,11,11,U,1584,62,51,431,1951483,0,0,0,0
2304,3,27,ABW,3,BOG,11,9,249,1,198,1,8,2,603199090,11,11,U,9758,344,285,2652,12022089,0,0,0,0
2304,3,27,ABW,3,BOG,11,9,249,1,198,1,8,2,604200000,11,33,KG,68,82,68,574,2601977,0,0,0,0
2304,3,27,ABW,3,BOG,11,9,249,1,198,1,8,2,709590000,11,33,KG,108,132,108,411,1909911,0,463,0,0
2304,3,27,ABW,3,BOG,11,9,249,1,198,1,8,2,709999000,11,33,KG,2,3,2,16,74477,0,18,0,0
2304,3,27,ABW,3,BOG,11,9,249,1,198,1,8,2,810904000,11,33,KG,168,208,168,921,4187532,0,1005,0,0
2304,3,27,ABW,3,BOG,11,9,249,1,198,1,8,2,910999000,11,33,KG,160,199,160,847,3845404,0,922,0,0
2304,3,27,ABW,3,BOG,11,9,249,1,198,1,8,2,1211903000,11,33,KG,8,10,8,43,199967,0,48,0,0
2304,3,27,ABW,3,BOG,11,9,249,1,198,1,8,2,1211909000,11,33,KG,1188,1462,1188,5671,26349778,0,6384,0,0
2304,3,27,ABW,3,BOG,11,9,249,1,198,1,8,2,8422409090,11,11,U,1,181,160,3808,17084973,0,312,0,662
2304,3,27,ABW,3,BOG,11,9,249,1,199,1,8,2,204100000,11,33,KG,7,8,7,72,325247,0,0,0,0
2304,3,27,ABW,3,BOG,11,9,249,1,199,1,8,2,709590000,11,33,KG,190,239,190,727,3239637,0,771,0,0
2304,3,27,ABW,3,BOG,11,9,249,1,199,1,8,2,709999000,11,33,KG,2,3,2,20,89177,0,21,0,0
2304,3,27,ABW,3,BOG,11,9,249,1,199,1,8,2,1211903000,11,33,KG,7,9,7,38,167921,0,40,0,0
2304,3,27,ABW,3,BOG,11,9,249,1,199,1,8,2,1211909000,11,33,KG,1603,2014,1603,7585,33821421,0,8051,0,0
2304,3,27,ABW,3,BOG,11,9,249,1,199,1,8,2,4419900000,11,11,U,120,327,320,7098,32171188,0,990,72,0
2304,3,27,ABW,3,BOG,11,9,249,1,104,2,8,2,7616100000,11,33,KG,0,1,0,31,145023,0,0,0,0
2304,3,27,ABW,3,BOG,25,9,239,1,198,1,8,2,603110000,25,11,U,30900,1798,1730,43216,194876061,0,0,0,0
2304,3,27,ABW,3,BOG,25,9,239,1,198,1,8,2,603121000,25,11,U,100,8,4,13,58150,0,0,0,0
2304,3,27,ABW,3,BOG,25,9,239,1,198,1,8,2,603129000,25,11,U,4100,177,170,1990,8950392,0,0,0,0
2304,3,27,ABW,3,BOG,25,9,239,1,198,1,8,2,603141000,25,11,U,150,8,4,48,214707,0,0,0,0
2304,3,27,ABW,3,BOG,25,9,239,1,198,1,8,2,603191000,25,11,U,4300,214,202,2484,11187748,0,0,0,0
2304,3,27,ABW,3,BOG,25,9,239,1,198,1,8,2,603193000,25,11,U,3400,191,184,2193,9863813,0,0,0,0
2304,3,27,ABW,3,BOG,25,9,239,1,198,1,8,2,603199010,25,11,U,30,2,1,17,73806,0,0,0,0
2304,3,27,ABW,3,BOG,25,9,239,1,198,1,8,2,603199090,25,11,U,6085,620,587,9388,42377445,0,0,0,0
2304,3,27,ABW,3,BOG,25,9,239,1,198,1,8,2,604200000,25,33,KG,701,738,701,3272,14751117,0,0,0,0
2304,3,27,ABW,3,BOG,25,9,239,1,198,1,8,2,702000000,25,33,KG,60,64,60,122,553772,0,176,0,0
2304,3,27,ABW,3,BOG,25,9,239,1,198,1,8,2,703100090,25,33,KG,45,48,45,101,459634,0,146,0,0
2304,3,27,ABW,3,BOG,25,9,239,1,198,1,8,2,705190000,25,33,KG,120,129,120,261,1181197,0,375,0,0
2304,3,27,ABW,3,BOG,25,9,249,1,198,1,8,2,702000000,25,33,KG,50,53,50,101,463399,0,147,0,0
2304,3,27,ABW,3,BOG,25,9,249,1,198,1,8,2,703100090,25,33,KG,30,32,30,67,307714,0,98,0,0
