FECH,ADUA,PAIS,COD_PAI4,COD_SAL1,COD_SAL,DPTO2,VIA,BANDERA,REGIM,MODAD,FINALID,CER_ORI1,SISESP,POSAR,DPTO1,UNID,CODUNI2,CANTI,PBK,PNK,FOBDOL,FOBPES,AGRENA,FLETES,SEGURO,OTROSG
2302,3,23,DEU,3,BOG,25,7,827,1,198,1,8,2,810901030,25,33,KG,95,119,95,297,1428962,0,0,0,0
2302,3,23,DEU,3,BOG,25,7,827,1,198,1,8,2,810901040,25,33,KG,10,13,10,22,103889,0,0,0,0
2302,3,23,DEU,3,BOG,25,7,827,1,198,1,8,2,810902000,25,33,KG,22,28,22,134,647623,0,0,0,0
2302,3,23,DEU,3,BOG,25,7,827,1,198,1,8,2,810903000,25,33,KG,138,173,138,394,1898536,0,0,0,0
2302,3,23,DEU,3,BOG,25,7,827,1,198,1,8,2,810904000,25,33,KG,150,189,150,970,4674061,0,0,0,0
2302,3,23,DEU,3,BOG,25,7,827,1,198,1,8,2,810905000,25,33,KG,1161,1464,1161,4976,23975526,0,0,0,0
2302,3,23,DEU,3,BOG,25,7,827,1,198,1,8,2,810909010,25,33,KG,4,5,4,16,75701,0,0,0,0
2302,3,23,DEU,3,BOG,25,7,827,1,198,1,8,2,810909020,25,33,KG,10,13,10,33,159785,0,0,0,0
2302,3,23,DEU,3,BOG,25,7,827,1,198,1,8,2,810909090,25,33,KG,70,89,70,475,2288941,0,0,0,0
2302,3,23,DEU,3,BOG,25,8,618,1,198,1,8,1,603121000,25,11,U,51140,1901,1672,9278,45231628,9155,0,0,0
2302,3,23,DEU,3,BOG,25,8,618,1,198,1,8,1,603129000,25,11,U,227040,7949,6863,37633,184480548,36050,0,0,0
2302,3,23,DEU,3,BOG,25,8,618,1,198,1,8,1,603193000,25,11,U,4000,273,233,680,3344879,674,0,0,0
2302,3,23,DEU,3,BOG,25,8,618,1,198,1,8,1,603199090,25,11,U,3420,130,111,650,3196327,645,0,0,0
2302,3,23,DEU,3,BOG,25,9,149,1,104,2,8,2,9031809000,11,11,U,1,869,850,8000,38797200,0,3579,0,0
2302,3,23,DEU,3,BOG,25,9,249,1,198,1,8,2,810904000,25,33,KG,3162,3597,3162,25840,123418300,0,0,0,0
2302,3,23,DEU,3,BOG,25,9,249,1,198,1,8,2,901119000,25,33,KG,75,81,75,8552,41718221,0,582,50,0
2302,3,23,DEU,3,BOG,25,9,249,1,198,2,8,2,602909000,25,11,U,456,2,1,5,22574,0,0,0,0
2302,3,23,DEU,3,BOG,76,9,169,1,198,1,8,1,3923299000,76,11,U,729616,289,210,5003,23725757,3938,1814,0,37
2302,3,23,DEU,3,BOG,76,9,249,1,199,1,8,1,3923299000,76,11,U,1391318,552,416,9228,44792129,7197,3425,0,37
2302,3,26,ARM,3,BOG,11,3,573,1,198,1,8,2,603129000,11,11,U,400,11,9,64,305775,0,0,0,0
2302,3,26,ARM,3,BOG,11,3,573,1,198,1,8,2,603192000,11,11,U,60,10,9,150,716660,0,0,0,0
2302,3,26,ARM,3,BOG,11,3,573,1,198,1,8,2,603193000,11,11,U,13792,1118,1011,4568,21818089,0,0,0,0
2302,3,26,ARM,3,BOG,11,3,573,1,198,1,8,2,603199090,11,11,U,190,89,80,254,1213382,0,0,0,0
2302,3,26,ARM,3,BOG,11,8,618,1,198,1,8,2,603121000,11,11,U,1530,45,41,245,1170937,0,0,0,0
2302,3,26,ARM,3,BOG,11,8,618,1,198,1,8,2,603129000,11,11,U,21350,639,583,3416,16339548,0,0,0,0
2302,3,26,ARM,3,BOG,11,9,249,1,198,1,8,2,7103912000,15,53,C/T,60,0,0,2000,9539700,0,0,0,0
2302,3,26,ARM,3,BOG,25,3,573,1,198,1,8,2,603121000,25,11,U,3550,122,39,568,2712795,0,0,0,0
2302,3,26,ARM,3,BOG,25,8,618,1,198,1,5,2,603141000,25,11,U,40,13,10,65,307285,0,0,0,0
2302,3,26,ARM,3,BOG,25,8,618,1,198,1,8,1,603121000,25,11,U,200,7,5,28,137730,27,0,0,0
2302,3,26,ARM,3,BOG,25,8,618,1,198,1,8,1,603141000,25,11,U,100,5,4,25,121956,25,0,0,0
2302,3,26,ARM,3,BOG,25,8,618,1,198,1,8,1,603149000,25,11,U,400,19,16,130,634171,128,0,0,0
2302,3,27,ABW,3,BOG,5,9,169,1,198,1,8,2,4202220020,5,11,U,1,0,0,23,113581,0,0,0,0
2302,3,27,ABW,3,BOG,5,9,169,1,198,1,8,2,4202920010,5,11,U,1,0,0,23,111640,0,0,0,0
2302,3,27,ABW,3,BOG,5,9,169,1,198,1,8,2,4202920030,5,11,U,100,13,13,50,242694,0,0,0,0
2302,3,27,ABW,3,BOG,5,9,169,1,198,1,8,2,6104630000,5,11,U,2,0,0,68,330065,0,0,0,0
2302,3,27,ABW,3,BOG,5,9,169,1,198,1,8,2,6112410000,5,11,U,259,34,34,8965,43514243,0,0,0,0
2302,3,27,ABW,3,BOG,5,9,169,1,198,1,8,2,6203430000,5,11,U,7,1,1,256,1242598,0,0,0,0
2302,3,27,ABW,3,BOG,5,9,169,1,198,1,8,2,6204420000,5,11,U,1,0,0,14,67955,0,0,0,0
2302,3,27,ABW,3,BOG,5,9,169,1,198,1,8,2,6204440000,5,11,U,4,1,1,257,1247452,0,0,0,0
2302,3,27,ABW,3,BOG,5,9,169,1,198,1,8,2,6204530000,5,11,U,2,0,0,78,378604,0,0,0,0
2302,3,27,ABW,3,BOG,5,9,169,1,198,1,8,2,6204620000,5,11,U,1,0,0,55,265023,0,0,0,0
2302,3,27,ABW,3,BOG,5,9,169,1,198,1,8,2,6204690000,5,11,U,3,0,0,151,732939,0,0,0,0
2302,3,27,ABW,3,BOG,5,9,169,1,198,1,8,2,6205200000,5,11,U,1,0,0,34,165033,0,0,0,0
2302,3,27,ABW,3,BOG,5,9,169,1,198,1,8,2,6205300000,5,11,U,1,0,0,34,165033,0,0,0,0
2302,3,27,ABW,3,BOG,5,9,169,1,198,1,8,2,6211110000,5,11,U,3,0,0,65,313077,0,0,0,0
2302,3,27,ABW,3,BOG,5,9,169,1,198,1,8,2,6211420000,5,11,U,1,0,0,78,378604,0,0,0,0
2302,3,27,ABW,3,BOG,5,9,169,1,198,1,8,2,6211430000,5,11,U,15,2,2,849,4119990,0,0,0,0
2302,3,27,ABW,3,BOG,5,9,169,1,198,1,8,2,6217100000,5,11,U,20,3,3,663,3219106,0,0,0,0
2302,3,27,ABW,3,BOG,5,9,169,1,198,1,8,2,6505009000,5,11,U,2,0,0,26,126201,0,0,0,0
2302,3,27,ABW,3,BOG,11,0,580,1,198,1,6,2,603110000,11,11,U,1350,62,58,399,1906121,0,0,0,0
2302,3,27,ABW,3,BOG,11,0,580,1,198,1,6,2,603199090,11,11,U,1280,138,130,640,3061274,0,0,0,0
2302,3,27,ABW,3,BOG,11,0,580,1,198,1,6,2,604200000,11,33,KG,52,55,52,144,688787,0,0,0,0
2302,3,27,ABW,3,BOG,11,0,580,1,198,1,8,2,603110000,11,11,U,3797,172,167,1472,7142562,0,0,0,0
2302,3,27,ABW,3,BOG,11,0,580,1,198,1,8,2,603141000,11,11,U,876,40,39,95,462577,0,0,0,0
2302,3,27,ABW,3,BOG,11,0,580,1,198,1,8,2,603191000,11,11,U,292,13,13,47,226726,0,0,0,0
2302,3,27,ABW,3,BOG,11,0,580,1,198,1,8,2,603199010,11,11,U,876,40,39,168,816280,0,0,0,0
2302,3,27,ABW,3,BOG,11,0,580,1,198,1,8,2,603199090,11,11,U,2337,106,103,392,1904719,0,0,0,0
2302,3,27,ABW,3,BOG,11,0,580,1,198,1,8,2,3926400000,11,11,U,71,152,137,718,3461697,0,0,0,19
2302,3,27,ABW,3,BOG,11,0,580,1,198,1,8,2,4420190000,11,11,U,47,178,160,842,4058724,0,0,0,22
2302,3,27,ABW,3,BOG,11,0,580,1,198,1,8,2,6204630000,11,11,U,74,17,14,1572,7732574,0,0,0,0
2302,3,27,ABW,3,BOG,11,0,580,1,198,1,8,2,6206400000,11,11,U,74,22,18,1951,9596852,0,0,0,0
2302,3,27,ABW,3,BOG,11,0,580,1,198,1,8,2,6913900000,11,11,U,32,76,68,359,1729885,0,0,0,9
2302,3,27,ABW,3,BOG,11,0,580,1,199,1,8,2,6204630000,11,11,U,165,36,33,3552,17472075,0,0,0,0
2302,3,27,ABW,3,BOG,11,0,580,1,199,1,8,2,6206400000,11,11,U,165,45,40,4402,21653174,0,0,0,0
2302,3,27,ABW,3,BOG,11,3,493,1,198,1,8,2,603110000,11,11,U,860,26,25,250,1210473,0,0,0,0
2302,3,27,ABW,3,BOG,11,3,493,1,198,1,8,2,603121000,11,11,U,2581,79,77,576,2793398,0,0,0,0
2302,3,27,ABW,3,BOG,11,3,493,1,198,1,8,2,603129000,11,11,U,3011,92,89,752,3644512,0,0,0,0
2302,3,27,ABW,3,BOG,11,3,493,1,198,1,8,2,603193000,11,11,U,3011,92,89,378,1833168,0,0,0,0
2302,3,27,ABW,3,BOG,11,3,493,1,198,1,8,2,603199090,11,11,U,2367,73,71,415,2012605,0,0,0,0
2302,3,27,ABW,3,BOG,11,9,239,1,198,1,4,2,603110000,11,11,U,1689,51,46,1368,6357841,0,0,0,0
2302,3,27,ABW,3,BOG,11,9,239,1,198,1,4,2,603121000,11,11,U,1737,102,92,695,3229917,0,0,0,0
2302,3,27,ABW,3,BOG,11,9,239,1,198,1,4,2,603141000,11,11,U,2600,128,115,1300,6043310,0,0,0,0
2302,3,27,ABW,3,BOG,11,9,239,1,198,1,4,2,603199090,11,11,U,1094,204,184,1083,5034821,0,0,0,0
2302,3,27,ABW,3,BOG,11,9,239,1,198,1,4,2,604900000,11,33,KG,115,128,115,1150,5343820,0,0,0,0
2302,3,27,ABW,3,BOG,11,9,239,1,198,1,8,2,603110000,11,11,U,18641,694,681,5343,25680505,0,0,0,0
2302,3,27,ABW,3,BOG,11,9,239,1,198,1,8,2,603121000,11,11,U,1073,39,38,255,1225520,0,0,0,0
2302,3,27,ABW,3,BOG,11,9,239,1,198,1,8,2,603129000,11,11,U,4601,138,136,1050,5064459,0,0,0,0
2302,3,27,ABW,3,BOG,11,9,239,1,198,1,8,2,603141000,11,11,U,2261,88,86,632,3036092,0,0,0,0
2302,3,27,ABW,3,BOG,11,9,239,1,198,1,8,2,603149000,11,11,U,400,20,20,32,155189,0,0,0,0
2302,3,27,ABW,3,BOG,11,9,239,1,198,1,8,2,603191000,11,11,U,1432,47,46,370,1781554,0,0,0,0
2302,3,27,ABW,3,BOG,11,9,239,1,198,1,8,2,603199010,11,11,U,5232,201,198,1567,7555686,0,0,0,0
2302,3,27,ABW,3,BOG,11,9,239,1,198,1,8,2,603199090,11,11,U,29369,1112,1093,7845,37745936,0,0,0,0
2302,3,27,ABW,3,BOG,11,9,239,1,198,1,8,2,604200000,11,33,KG,195,197,195,1704,8219360,0,0,0,0
2302,3,27,ABW,3,BOG,11,9,239,1,198,1,8,2,2103901000,11,33,KG,75,83,75,106,494250,0,340,19,0
2302,3,27,ABW,3,BOG,11,9,239,1,198,1,8,2,2103909000,11,33,KG,94,104,94,172,798414,0,549,31,0
2302,3,27,ABW,3,BOG,11,9,239,1,198,1,8,2,4823610000,11,33,KG,9,9,9,77,375508,0,0,0,0
2302,3,27,ABW,3,BOG,11,9,249,1,198,1,6,2,603110000,11,11,U,1000,28,25,342,1635868,0,0,0,0
2302,3,27,ABW,3,BOG,11,9,249,1,198,1,6,2,603199090,11,11,U,1520,84,75,748,3577864,0,0,0,0
2302,3,27,ABW,3,BOG,11,9,249,1,198,1,6,2,604200000,11,33,KG,42,47,42,240,1147978,0,0,0,0
2302,3,27,ABW,3,BOG,11,9,249,1,198,1,8,2,603110000,11,11,U,1000,36,35,150,717486,0,0,0,0
2302,3,27,ABW,3,BOG,11,9,249,1,198,1,8,2,603121000,11,11,U,240,7,7,19,91838,0,0,0,0
2302,3,27,ABW,3,BOG,11,9,249,1,198,1,8,2,603191000,11,11,U,150,9,9,23,107623,0,0,0,0
2302,3,27,ABW,3,BOG,11,9,249,1,198,1,8,2,603199090,11,11,U,1704,134,129,178,849503,0,0,0,0
2302,3,27,ABW,3,BOG,11,9,249,1,198,1,8,2,810901030,11,33,KG,10,13,10,30,143280,0,33,0,0
2302,3,27,ABW,3,BOG,11,9,249,1,198,1,8,2,810904000,11,33,KG,105,139,105,578,2758134,0,632,0,0
2302,3,27,ABW,3,BOG,11,9,249,1,198,1,8,2,910999000,11,33,KG,111,147,111,584,2788414,0,639,0,0
2302,3,27,ABW,3,BOG,11,9,249,1,198,1,8,2,2103909000,11,33,KG,88,112,88,162,787923,0,838,50,0
2302,3,27,ABW,3,BOG,11,9,249,1,198,1,8,2,4202919000,11,11,U,60,72,62,3304,16021304,0,0,0,0
2302,3,27,ABW,3,BOG,11,9,249,1,199,1,8,2,709590000,11,33,KG,145,192,145,554,2648191,0,607,0,0
2302,3,27,ABW,3,BOG,11,9,249,1,199,1,8,2,709999000,11,33,KG,2,2,2,15,70589,0,16,0,0
