FECH,ADUA,PAIS,COD_PAI4,COD_SAL1,COD_SAL,DPTO2,VIA,BANDERA,REGIM,MODAD,FINALID,CER_ORI1,SISESP,POSAR,DPTO1,UNID,CODUNI2,CANTI,PBK,PNK,FOBDOL,FOBPES,AGRENA,FLETES,SEGURO,OTROSG
2303,3,23,DEU,3,BOG,11,7,827,1,198,1,6,1,603129000,11,11,U,35000,1321,1208,6310,30310007,6114,0,0,0
2303,3,23,DEU,3,BOG,11,7,827,1,198,1,6,2,603110000,11,11,U,6600,377,128,2504,11943479,0,0,0,0
2303,3,23,DEU,3,BOG,11,7,827,1,198,1,6,2,603121000,11,11,U,1400,47,43,252,1201980,0,0,0,0
2303,3,23,DEU,3,BOG,11,7,827,1,198,1,6,2,603129000,11,11,U,11520,434,395,2074,9890574,0,0,0,0
2303,3,23,DEU,3,BOG,11,7,827,1,198,1,8,2,603121000,11,11,U,1650,71,60,272,1298567,0,0,0,0
2303,3,23,DEU,3,BOG,11,7,827,1,198,1,8,2,603129000,11,11,U,9040,322,272,1507,7188982,0,0,0,0
2303,3,23,DEU,3,BOG,11,7,827,1,198,1,8,2,804200000,11,33,KG,60,74,60,164,783110,0,130,0,0
2303,3,23,DEU,3,BOG,11,7,827,1,198,1,8,2,804501000,11,33,KG,41,50,41,124,590440,0,98,0,0
2303,3,23,DEU,3,BOG,11,7,827,1,198,1,8,2,807190000,11,33,KG,6,7,6,15,69801,0,12,0,0
2303,3,23,DEU,3,BOG,11,7,827,1,198,1,8,2,810901030,11,33,KG,267,329,267,650,3107579,0,517,0,0
2303,3,23,DEU,3,BOG,11,7,827,1,198,1,8,2,810902000,11,33,KG,105,130,105,385,1840643,0,306,0,0
2303,3,23,DEU,3,BOG,11,7,827,1,198,1,8,2,810903000,11,33,KG,166,205,166,462,2208771,0,367,0,0
2303,3,23,DEU,3,BOG,11,7,827,1,198,1,8,2,810904000,11,33,KG,86,106,86,308,1473470,0,245,0,0
2303,3,23,DEU,3,BOG,11,7,827,1,198,1,8,2,810905000,11,33,KG,1685,2079,1685,7248,34649500,0,5764,0,0
2303,3,23,DEU,3,BOG,11,7,827,1,198,1,8,2,810909010,11,33,KG,16,20,16,110,525898,0,87,0,0
2303,3,23,DEU,3,BOG,11,7,827,1,198,1,8,2,810909020,11,33,KG,25,31,25,95,454185,0,76,0,0
2303,3,23,DEU,3,BOG,11,7,827,1,198,2,8,2,603110000,11,11,U,360,14,8,4,17367,0,0,0,0
2303,3,23,DEU,3,BOG,11,7,827,1,198,2,8,2,603121000,11,11,U,150,14,8,2,7236,0,0,0,0
2303,3,23,DEU,3,BOG,11,7,827,1,198,2,8,2,603129000,11,11,U,320,14,8,3,15438,0,0,0,0
2303,3,23,DEU,3,BOG,11,8,618,1,198,1,6,1,603121000,11,11,U,8000,321,299,1516,7377614,1477,0,0,0
2303,3,23,DEU,3,BOG,11,8,618,1,198,1,6,1,603129000,11,11,U,11720,481,443,2174,10491248,2111,0,0,0
2303,3,23,DEU,3,BOG,11,8,618,1,198,1,6,1,7007210000,11,11,U,12,1779,1328,19602,94280153,14619,12620,298,0
2303,3,23,DEU,3,BOG,11,8,618,1,198,1,6,2,603110000,11,11,U,3778,322,296,1939,8972512,0,0,0,0
2303,3,23,DEU,3,BOG,11,8,618,1,198,1,8,1,3305900000,11,33,KG,1763,1968,1763,8095,39252086,2109,4455,1,0
2303,3,23,DEU,3,BOG,11,9,149,1,198,1,8,2,804100000,11,33,KG,392,436,392,2967,14285583,0,0,0,0
2303,3,23,DEU,3,BOG,11,9,149,1,198,1,8,2,804502000,11,33,KG,270,303,270,2183,10379075,0,0,0,0
2303,3,23,DEU,3,BOG,11,9,149,1,2,2,8,2,3003901000,11,33,KG,765,869,765,2364,11277621,0,0,1,0
2303,3,23,DEU,3,BOG,11,9,149,1,2,2,8,2,7607200000,11,33,KG,357,405,357,4106,19583681,0,0,1,0
2303,3,23,DEU,3,BOG,11,9,149,4,201,2,8,2,8525890000,11,11,U,3,5,3,21000,100297890,0,304,105,0
2303,3,23,DEU,3,BOG,11,9,149,4,201,2,8,2,9018909000,11,11,U,6,5,3,42000,200595780,0,608,210,0
2303,3,23,DEU,3,BOG,11,9,169,1,198,1,6,1,603129000,11,11,U,5760,198,164,1037,4951850,1012,0,0,0
2303,3,23,DEU,3,BOG,11,9,169,1,198,1,6,2,810905000,11,33,KG,816,1089,816,6222,30169109,0,0,0,0
2303,3,23,DEU,3,BOG,11,9,169,1,198,1,8,2,7103912000,15,53,C/T,27,0,0,92667,440039443,0,0,0,0
2303,3,23,DEU,3,BOG,11,9,249,1,198,1,6,1,603121000,11,11,U,13320,426,388,1506,7264742,1431,0,0,0
2303,3,23,DEU,3,BOG,11,9,249,1,198,1,6,1,603129000,11,11,U,49620,1721,1566,6258,30189819,5989,0,0,0
2303,3,23,DEU,3,BOG,11,9,249,1,198,1,8,1,7007210000,11,11,U,7,633,409,5220,24320188,4149,3401,87,0
2303,3,23,DEU,3,BOG,11,9,249,1,198,1,8,2,301110090,11,11,U,11041,325,260,3669,17396948,0,2485,0,0
2303,3,23,DEU,3,BOG,11,9,249,1,198,1,8,2,7007210000,11,11,U,90,114,108,47905,231103525,0,3282,518,0
2303,3,23,DEU,3,BOG,11,9,249,1,198,1,8,2,8504321000,11,11,U,45,69,44,10577,50917879,0,614,106,0
2303,3,23,DEU,3,BOG,11,9,249,1,199,1,8,2,301110090,11,11,U,49335,1518,1214,14840,69713719,0,11148,0,0
2303,3,23,DEU,3,BOG,13,9,249,1,198,1,8,1,3921901000,13,33,KG,25,30,25,359,1684634,88,638,1,0
2303,3,23,DEU,3,BOG,15,3,573,1,198,1,8,2,810901020,15,33,KG,2130,2623,2130,10766,51567751,0,0,0,0
2303,3,23,DEU,3,BOG,15,3,573,1,198,1,8,2,810903000,15,33,KG,744,917,744,1972,9440889,0,0,0,0
2303,3,23,DEU,3,BOG,15,3,573,1,198,1,8,2,810905000,15,33,KG,43049,53045,43049,186205,890580927,0,0,0,0
2303,3,23,DEU,3,BOG,15,3,573,1,198,1,8,2,810909010,15,33,KG,8,10,8,25,118022,0,0,0,0
2303,3,23,DEU,3,BOG,25,3,23,1,198,1,8,2,1211909000,25,33,KG,40,112,40,99631,484852315,0,1620,210,1329
2303,3,23,DEU,3,BOG,25,3,573,1,198,1,8,1,603121000,25,11,U,46530,1574,1362,7533,35930602,7503,0,0,0
2303,3,23,DEU,3,BOG,25,3,573,1,198,1,8,1,603129000,25,11,U,261520,8963,7714,42696,203644432,41279,0,0,0
2303,3,23,DEU,3,BOG,25,3,573,1,198,1,8,2,603110000,25,11,U,2700,111,30,1008,4696060,0,0,0,0
2303,3,23,DEU,3,BOG,25,4,244,1,198,1,8,1,603121000,25,11,U,300,9,5,5,23709,3,0,0,0
2303,3,23,DEU,3,BOG,25,7,827,1,198,1,8,1,603149000,25,11,U,800,38,34,188,892650,185,0,0,0
2303,3,23,DEU,3,BOG,25,7,827,1,198,1,8,2,603110000,25,11,U,7200,88,80,1899,9207833,0,0,0,0
2303,3,23,DEU,3,BOG,25,7,827,1,198,1,8,2,803901200,25,33,KG,5,6,5,1,4867,0,0,0,0
2303,3,23,DEU,3,BOG,25,7,827,1,198,1,8,2,804200000,25,33,KG,24,29,24,62,293834,0,0,0,0
2303,3,23,DEU,3,BOG,25,7,827,1,198,1,8,2,804400010,25,33,KG,20,21,20,1,4867,0,0,0,0
2303,3,23,DEU,3,BOG,25,7,827,1,198,1,8,2,804501000,25,33,KG,18,21,18,38,180430,0,0,0,0
2303,3,23,DEU,3,BOG,25,7,827,1,198,1,8,2,804502000,25,33,KG,92,111,92,606,2875683,0,0,0,0
2303,3,23,DEU,3,BOG,25,7,827,1,198,1,8,2,807190000,25,33,KG,32,39,32,58,276752,0,0,0,0
2303,3,23,DEU,3,BOG,25,7,827,1,198,1,8,2,807200000,25,33,KG,1,1,1,1,4867,0,0,0,0
2303,3,23,DEU,3,BOG,25,7,827,1,198,1,8,2,810901010,25,33,KG,665,818,665,3050,14473168,0,0,0,0
2303,3,23,DEU,3,BOG,25,7,827,1,198,1,8,2,810901020,25,33,KG,228,280,228,800,3797031,0,0,0,0
2303,3,23,DEU,3,BOG,25,7,827,1,198,1,8,2,810901030,25,33,KG,34,41,34,109,515186,0,0,0,0
2303,3,23,DEU,3,BOG,25,7,827,1,198,1,8,2,810901040,25,33,KG,30,36,30,51,239742,0,0,0,0
2303,3,23,DEU,3,BOG,25,7,827,1,198,1,8,2,810902000,25,33,KG,12,15,12,57,270868,0,0,0,0
2303,3,23,DEU,3,BOG,25,7,827,1,198,1,8,2,810903000,25,33,KG,92,110,92,219,1039740,0,0,0,0
2303,3,23,DEU,3,BOG,25,7,827,1,198,1,8,2,810904000,25,33,KG,125,154,125,650,3084218,0,0,0,0
2303,3,23,DEU,3,BOG,25,7,827,1,198,1,8,2,810905000,25,33,KG,975,1200,975,4050,19217237,0,0,0,0
2303,3,23,DEU,3,BOG,25,7,827,1,198,1,8,2,810909010,25,33,KG,16,20,16,63,298362,0,0,0,0
2303,3,23,DEU,3,BOG,25,7,827,1,198,1,8,2,810909020,25,33,KG,23,26,23,34,159362,0,0,0,0
2303,3,23,DEU,3,BOG,25,8,618,1,198,1,8,1,603121000,25,11,U,12580,455,441,2893,13729038,2805,0,0,0
2303,3,23,DEU,3,BOG,25,8,618,1,198,1,8,1,603129000,25,11,U,9920,354,343,2282,10826078,2212,0,0,0
2303,3,23,DEU,3,BOG,25,8,618,1,198,1,8,1,603193000,25,11,U,18340,1328,655,5502,25873183,5144,0,0,0
2303,3,23,DEU,3,BOG,25,9,149,1,198,1,8,2,804502000,25,33,KG,140,161,140,1164,5666553,0,0,0,0
2303,3,23,DEU,3,BOG,25,9,149,1,198,1,8,2,807190000,25,33,KG,13,14,13,69,337978,0,0,0,0
2303,3,23,DEU,3,BOG,25,9,149,1,198,1,8,2,810901040,25,33,KG,25,29,25,130,634105,0,0,0,0
2303,3,23,DEU,3,BOG,25,9,149,1,198,1,8,2,810902000,25,33,KG,115,132,115,752,3658343,0,0,0,0
2303,3,23,DEU,3,BOG,25,9,149,1,198,1,8,2,810904000,25,33,KG,38,43,38,311,1514698,0,0,0,0
2303,3,23,DEU,3,BOG,25,9,149,1,198,1,8,2,810909010,25,33,KG,20,23,20,119,579114,0,0,0,0
2303,3,23,DEU,3,BOG,25,9,149,1,198,1,8,2,810909020,25,33,KG,25,29,25,148,719269,0,0,0,0
2303,3,23,DEU,3,BOG,25,9,169,1,198,1,8,1,603121000,25,11,U,2880,108,97,461,2187943,461,0,0,0
2303,3,23,DEU,3,BOG,25,9,169,1,198,1,8,1,603129000,25,11,U,66600,2406,2195,12344,58595243,12174,0,0,0
2303,3,23,DEU,3,BOG,25,9,249,1,198,1,8,2,810904000,25,33,KG,1820,2168,1820,14600,71050900,0,0,0,0
2303,3,23,DEU,3,BOG,25,9,249,1,199,2,8,2,8517629000,25,11,U,3,29,28,900,4218147,0,0,0,0
2303,3,23,DEU,3,BOG,50,9,249,1,198,1,8,2,301110010,50,11,U,50,50,50,2810,13342273,0,1295,0,0
2303,3,23,DEU,3,BOG,50,9,249,1,198,1,8,2,301110020,50,11,U,200,51,50,140,679816,0,140,0,0
2303,3,23,DEU,3,BOG,50,9,249,1,198,1,8,2,301110090,50,11,U,30408,674,670,6310,30235603,0,4280,0,0
2303,3,23,DEU,3,BOG,63,9,249,1,198,1,8,2,901119000,63,33,KG,240,256,240,11429,55262916,0,2132,0,0
2303,3,23,DEU,3,BOG,68,3,23,1,198,1,8,2,2710191500,68,67,M3,974,787075,787075,785174,3698030828,0,0,0,0
2303,3,23,DEU,3,BOG,76,9,249,1,198,1,8,1,3923299000,76,11,U,1513341,551,446,10680,51783952,8470,3645,0,37
2303,3,26,ARM,3,BOG,11,3,253,1,198,1,8,2,603193000,11,11,U,80,59,53,259,1230840,0,0,0,0
2303,3,26,ARM,3,BOG,11,3,253,1,198,1,8,2,603199090,11,11,U,30,20,18,69,327654,0,0,0,0
2303,3,26,ARM,3,BOG,11,3,573,1,198,1,8,2,603129000,11,11,U,6650,259,219,1051,5017122,0,0,0,0
2303,3,26,ARM,3,BOG,11,3,573,1,198,1,8,2,603193000,11,11,U,21120,1371,1233,6189,29519091,0,0,0,0
2303,3,26,ARM,3,BOG,11,3,573,1,198,1,8,2,603199090,11,11,U,150,32,29,105,500825,0,0,0,0
2303,3,26,ARM,3,BOG,11,7,827,1,198,1,8,2,603129000,11,11,U,1750,61,56,333,1585945,0,0,0,0
2303,3,26,ARM,3,BOG,11,8,618,1,198,1,8,1,603121000,11,11,U,1200,36,31,222,1068510,216,0,0,0
2303,3,26,ARM,3,BOG,11,8,618,1,198,1,8,1,603129000,11,11,U,3000,87,74,555,2671274,548,0,0,0
2303,3,26,ARM,3,BOG,11,9,169,1,198,1,8,2,603192000,11,11,U,140,45,39,336,1595375,0,0,0,0
2303,3,26,ARM,3,BOG,11,9,169,1,198,1,8,2,603193000,11,11,U,288,198,171,877,4163169,0,0,0,0
2303,3,26,ARM,3,BOG,11,9,169,1,198,1,8,2,603199090,11,11,U,230,119,103,569,2701692,0,0,0,0
2303,3,26,ARM,3,BOG,25,3,253,1,198,1,5,1,603129000,25,11,U,1600,37,10,186,858888,171,0,0,0
2303,3,26,ARM,3,BOG,25,3,573,1,198,1,8,1,603141000,25,11,U,200,8,4,50,237407,49,0,0,0
2303,3,26,ARM,3,BOG,25,3,573,1,198,1,8,1,603149000,25,11,U,6500,314,148,2121,10070805,2096,0,0,0
2303,3,26,ARM,3,BOG,25,3,573,1,198,1,8,2,603121000,25,11,U,4200,179,48,686,3257224,0,0,0,0
2303,3,26,ARM,3,BOG,25,8,618,1,198,1,5,1,603129000,25,11,U,1450,11,10,162,757019,149,0,0,0
2303,3,26,ARM,3,BOG,25,8,618,1,198,1,8,1,603121000,25,11,U,800,24,10,112,541577,109,0,0,0
2303,3,26,ARM,3,BOG,25,8,618,1,198,1,8,1,603129000,25,11,U,2800,110,45,392,1895520,373,0,0,0
2303,3,27,ABW,3,BOG,11,0,580,1,198,1,4,2,603110000,11,11,U,12717,418,400,9765,46878776,0,0,0,0
2303,3,27,ABW,3,BOG,11,0,580,1,198,1,4,2,603121000,11,11,U,3895,264,253,1252,5940915,0,0,0,0
2303,3,27,ABW,3,BOG,11,0,580,1,198,1,4,2,603141000,11,11,U,4381,360,345,1803,8484161,0,0,0,0
2303,3,27,ABW,3,BOG,11,0,580,1,198,1,4,2,603192000,11,11,U,560,24,23,118,547680,0,0,0,0
2303,3,27,ABW,3,BOG,11,0,580,1,198,1,4,2,603199090,11,11,U,2372,264,253,1630,7688699,0,0,0,0
2303,3,27,ABW,3,BOG,11,0,580,1,198,1,4,2,604900000,11,33,KG,345,360,345,478,2302977,0,0,0,0
2303,3,27,ABW,3,BOG,11,0,580,1,198,1,8,2,603110000,11,11,U,7865,1726,982,9,42624,0,0,0,0
2303,3,27,ABW,3,BOG,11,0,580,1,198,1,8,2,603121000,11,11,U,1450,4,2,4,18944,0,0,0,0
2303,3,27,ABW,3,BOG,11,0,580,1,198,1,8,2,603129000,11,11,U,4350,399,227,9,42624,0,0,0,0
2303,3,27,ABW,3,BOG,11,0,580,1,198,1,8,2,603141000,11,11,U,1240,79,45,5,23680,0,0,0,0
2303,3,27,ABW,3,BOG,11,0,580,1,198,1,8,2,603191000,11,11,U,1622,67,38,7,33152,0,0,0,0
2303,3,27,ABW,3,BOG,11,0,580,1,198,1,8,2,603192000,11,11,U,820,295,168,2,9472,0,0,0,0
2303,3,27,ABW,3,BOG,11,0,580,1,198,1,8,2,603193000,11,11,U,525,5,3,3,14208,0,0,0,0
2303,3,27,ABW,3,BOG,11,0,580,1,198,1,8,2,603199090,11,11,U,14149,669,381,30,142081,0,0,0,0
2303,3,27,ABW,3,BOG,11,0,580,1,198,1,8,2,3304100000,11,33,KG,39,47,39,2109,10154113,0,0,0,0
2303,3,27,ABW,3,BOG,11,0,580,1,198,1,8,2,3304200000,11,33,KG,19,22,19,838,4034609,0,0,0,0
2303,3,27,ABW,3,BOG,11,0,580,1,198,1,8,2,3304300000,11,33,KG,349,417,349,6963,33521226,0,0,0,0
2303,3,27,ABW,3,BOG,11,0,580,1,198,1,8,2,3304910000,11,33,KG,16,20,16,587,2824920,0,0,0,0
2303,3,27,ABW,3,BOG,11,0,580,1,198,1,8,2,3926400000,11,11,U,16,51,33,324,1538550,0,0,0,22
2303,3,27,ABW,3,BOG,11,0,580,1,198,1,8,2,4420190000,11,11,U,13,34,22,214,1016203,0,0,0,15
2303,3,27,ABW,3,BOG,11,0,580,1,198,1,8,2,6913900000,11,11,U,1,3,2,21,99721,0,0,0,1
2303,3,27,ABW,3,BOG,11,0,580,1,198,1,8,2,8418219000,11,11,U,3,44,44,1228,5921815,0,773,75,0
2303,3,27,ABW,3,BOG,11,0,580,1,199,1,8,2,2103302000,11,33,KG,25,28,25,71,340144,0,179,24,0
2303,3,27,ABW,3,BOG,11,0,580,1,199,1,8,2,2103909000,11,33,KG,75,83,75,154,740533,0,389,51,0
2303,3,27,ABW,3,BOG,11,9,239,1,198,1,6,2,603110000,11,11,U,11825,566,530,7320,35622780,0,0,0,0
2303,3,27,ABW,3,BOG,11,9,239,1,198,1,6,2,603199090,11,11,U,5160,542,507,2538,12348744,0,0,0,0
2303,3,27,ABW,3,BOG,11,9,239,1,198,1,6,2,604200000,11,33,KG,208,222,208,996,4846547,0,0,0,0
2303,3,27,ABW,3,BOG,11,9,239,1,198,1,8,2,603110000,11,11,U,18633,587,544,4916,23281139,0,0,0,0
2303,3,27,ABW,3,BOG,11,9,239,1,198,1,8,2,603129000,11,11,U,1664,47,44,697,3302339,0,0,0,0
2303,3,27,ABW,3,BOG,11,9,239,1,198,1,8,2,603141000,11,11,U,333,9,8,70,330243,0,0,0,0
2303,3,27,ABW,3,BOG,11,9,239,1,198,1,8,2,603191000,11,11,U,998,30,28,314,1486024,0,0,0,0
2303,3,27,ABW,3,BOG,11,9,239,1,198,1,8,2,603192000,11,11,U,665,22,20,14,66068,0,0,0,0
2303,3,27,ABW,3,BOG,11,9,239,1,198,1,8,2,603199010,11,11,U,333,9,8,28,132088,0,0,0,0
2303,3,27,ABW,3,BOG,11,9,239,1,198,1,8,2,603199090,11,11,U,12977,410,380,3828,18129381,0,0,0,0
2303,3,27,ABW,3,BOG,11,9,239,1,198,1,8,2,604200000,11,33,KG,118,127,118,2092,9906875,0,0,0,0
2303,3,27,ABW,3,BOG,11,9,239,1,199,1,8,1,8536909000,11,11,U,300,28,27,1189,5682661,815,620,2,0
2303,3,27,ABW,3,BOG,11,9,239,1,2,2,8,2,3926200000,11,11,U,2000,5,5,400,1912356,0,0,0,0
2303,3,27,ABW,3,BOG,11,9,239,1,2,2,8,2,4202121010,11,11,U,19,2,2,4,18167,0,0,0,0
2303,3,27,ABW,3,BOG,11,9,239,1,2,2,8,2,4820100000,11,11,U,19,5,5,4,18167,0,0,0,0
2303,3,27,ABW,3,BOG,11,9,239,1,2,2,8,2,4823610000,11,33,KG,39,39,39,200,956178,0,0,0,0
2303,3,27,ABW,3,BOG,11,9,239,1,2,2,8,2,4911990000,11,33,KG,2,2,2,5,23904,0,0,0,0
2303,3,27,ABW,3,BOG,11,9,239,1,2,2,8,2,6505009000,11,11,U,39,5,5,8,37291,0,0,0,0
2303,3,27,ABW,3,BOG,11,9,239,1,2,2,8,2,9608100000,11,11,U,19,1,1,4,18167,0,0,0,0
2303,3,27,ABW,3,BOG,11,9,239,1,2,2,8,2,9617000000,11,11,U,19,5,5,4,18167,0,0,0,0
2303,3,27,ABW,3,BOG,11,9,249,1,198,1,8,2,603110000,11,11,U,26186,984,957,11582,54852131,0,0,0,0
2303,3,27,ABW,3,BOG,11,9,249,1,198,1,8,2,603121000,11,11,U,638,25,24,282,1336413,0,0,0,0
2303,3,27,ABW,3,BOG,11,9,249,1,198,1,8,2,603129000,11,11,U,2555,96,93,1130,5352045,0,0,0,0
2303,3,27,ABW,3,BOG,11,9,249,1,198,1,8,2,603141000,11,11,U,1277,48,47,565,2674957,0,0,0,0
2303,3,27,ABW,3,BOG,11,9,249,1,198,1,8,2,603191000,11,11,U,2235,84,82,989,4681708,0,0,0,0
2303,3,27,ABW,3,BOG,11,9,249,1,198,1,8,2,603199010,11,11,U,319,12,12,141,668206,0,0,0,0
2303,3,27,ABW,3,BOG,11,9,249,1,198,1,8,2,603199090,11,11,U,10215,388,377,4518,21397526,0,0,0,0
2303,3,27,ABW,3,BOG,11,9,249,1,198,1,8,2,604200000,11,33,KG,128,132,128,1554,7358796,0,0,0,0
2303,3,27,ABW,3,BOG,11,9,249,1,198,1,8,2,3924900000,11,11,U,15,14,12,60,284755,0,0,0,0
2303,3,27,ABW,3,BOG,11,9,249,1,198,1,8,2,6302310000,11,11,U,35,36,30,148,704017,0,0,0,0
2303,3,27,ABW,3,BOG,11,9,249,1,198,1,8,2,7009920000,11,11,U,6,10,9,43,203192,0,0,0,0
