FECH,ADUA,PAIS,COD_PAI4,COD_SAL1,COD_SAL,DPTO2,VIA,BANDERA,REGIM,MODAD,FINALID,CER_ORI1,SISESP,POSAR,DPTO1,UNID,CODUNI2,CANTI,PBK,PNK,FOBDOL,FOBPES,AGRENA,FLETES,SEGURO,OTROSG
2306,3,23,DEU,3,BOG,11,7,827,1,198,1,8,2,810902000,11,33,KG,69,86,69,253,1089676,0,207,0,0
2306,3,23,DEU,3,BOG,11,7,827,1,198,1,8,2,810903000,11,33,KG,100,124,100,264,1137053,0,217,0,0
2306,3,23,DEU,3,BOG,11,7,827,1,198,1,8,2,810904000,11,33,KG,144,179,144,462,1991135,0,379,0,0
2306,3,23,DEU,3,BOG,11,7,827,1,198,1,8,2,810905000,11,33,KG,1716,2138,1716,7820,33680896,0,6413,0,0
2306,3,23,DEU,3,BOG,11,7,827,1,198,1,8,2,810909010,11,33,KG,27,34,27,150,646053,0,123,0,0
2306,3,23,DEU,3,BOG,11,7,827,1,198,1,8,2,810909020,11,33,KG,35,44,35,133,572834,0,109,0,0
2306,3,23,DEU,3,BOG,11,8,618,1,198,1,6,1,7007210000,11,11,U,80,5377,3633,93332,394366499,81283,22774,1232,0
2306,3,23,DEU,3,BOG,11,8,618,1,198,1,6,2,603110000,11,11,U,1800,158,145,900,3756294,0,0,0,0
2306,3,23,DEU,3,BOG,11,9,169,1,198,1,8,2,2616100000,27,33,KG,1,1,1,27283,113737469,0,0,0,0
2306,3,23,DEU,3,BOG,11,9,249,1,198,1,8,1,7007210000,11,11,U,1,10,3,421,1759130,398,300,50,0
2306,3,23,DEU,3,BOG,11,9,249,1,198,1,8,2,301110090,11,11,U,24764,913,730,9079,38817416,0,2919,0,0
2306,3,23,DEU,3,BOG,11,9,249,1,198,1,8,2,2616100000,27,33,KG,1,1,1,23992,100286749,0,0,0,0
2306,3,23,DEU,3,BOG,11,9,249,1,199,1,8,2,301110020,11,11,U,100,6,5,200,834466,0,0,0,0
2306,3,23,DEU,3,BOG,11,9,249,1,199,1,8,2,301110090,11,11,U,56108,1006,810,14594,60718072,0,0,0,0
2306,3,23,DEU,3,BOG,11,9,249,5,402,1,8,2,8419899990,13,11,U,1,28,25,5772,24090366,0,950,0,100
2306,3,23,DEU,3,BOG,17,9,249,1,198,1,8,2,2101110090,17,33,KG,72,105,72,2788,11734409,0,0,0,0
2306,3,23,DEU,3,BOG,25,3,23,1,198,1,8,2,511999090,25,33,KG,161,327,161,76374,323931784,0,4373,0,0
2306,3,23,DEU,3,BOG,25,3,23,1,198,1,8,2,1211909000,25,33,KG,27,97,27,65280,271869005,0,1734,800,1945
2306,3,23,DEU,3,BOG,25,3,23,1,199,1,8,2,511999090,25,33,KG,35,73,35,16567,69067169,0,1033,0,0
2306,3,23,DEU,3,BOG,25,3,253,1,198,1,8,1,603149000,25,11,U,700,38,28,224,938847,221,0,0,0
2306,3,23,DEU,3,BOG,25,3,573,1,198,1,8,1,603121000,25,11,U,52230,1851,1598,8470,35360647,8430,0,0,0
2306,3,23,DEU,3,BOG,25,3,573,1,198,1,8,1,603129000,25,11,U,258460,8978,7753,41212,172097585,39744,0,0,0
2306,3,23,DEU,3,BOG,25,3,573,1,198,1,8,2,603110000,25,11,U,7600,368,332,1876,7822170,0,0,0,0
2306,3,23,DEU,3,BOG,25,5,245,1,198,1,8,1,603121000,25,11,U,6120,188,182,1224,5151987,1181,0,0,0
2306,3,23,DEU,3,BOG,25,5,245,1,198,1,8,1,603129000,25,11,U,25620,789,766,5380,22646015,5199,0,0,0
2306,3,23,DEU,3,BOG,25,5,245,1,198,1,8,2,901211000,25,33,KG,850,893,850,10890,45434671,0,4258,5,0
2306,3,23,DEU,3,BOG,25,5,245,1,198,1,8,2,901212000,25,33,KG,116,223,116,1755,7324358,0,686,1,0
2306,3,23,DEU,3,BOG,25,5,245,1,198,1,8,2,2101110010,25,33,KG,39,42,39,1343,5602605,0,525,1,0
2306,3,23,DEU,3,BOG,25,5,275,1,198,1,8,1,603121000,25,11,U,7200,225,202,1152,4790258,1152,0,0,0
2306,3,23,DEU,3,BOG,25,5,275,1,198,1,8,1,603129000,25,11,U,84420,2516,2325,14911,62304225,14713,0,0,0
2306,3,23,DEU,3,BOG,25,5,275,4,201,2,8,2,9030400000,5,11,U,1,7,4,12805,56779631,0,237,97,0
2306,3,23,DEU,3,BOG,25,7,827,1,198,1,8,2,804200000,25,33,KG,60,77,60,214,888013,0,0,0,0
2306,3,23,DEU,3,BOG,25,7,827,1,198,1,8,2,804501000,25,33,KG,45,58,45,121,502959,0,0,0,0
2306,3,23,DEU,3,BOG,25,7,827,1,198,1,8,2,807190000,25,33,KG,45,58,45,81,337296,0,0,0,0
2306,3,23,DEU,3,BOG,25,7,827,1,198,1,8,2,810902000,25,33,KG,32,41,32,196,811856,0,0,0,0
2306,3,23,DEU,3,BOG,25,7,827,1,198,1,8,2,810903000,25,33,KG,230,294,230,639,2650773,0,0,0,0
2306,3,23,DEU,3,BOG,25,7,827,1,198,1,8,2,810904000,25,33,KG,100,128,100,580,2404932,0,0,0,0
2306,3,23,DEU,3,BOG,25,7,827,1,198,1,8,2,810905000,25,33,KG,1376,1758,1376,8802,36490254,0,0,0,0
2306,3,23,DEU,3,BOG,25,7,827,1,198,1,8,2,810909010,25,33,KG,10,13,10,40,166658,0,0,0,0
2306,3,23,DEU,3,BOG,25,7,827,1,198,1,8,2,810909020,25,33,KG,28,35,28,86,354791,0,0,0,0
2306,3,23,DEU,3,BOG,25,8,618,1,198,1,8,1,603193000,25,11,U,10220,722,320,3111,13038234,2911,0,0,0
2306,3,23,DEU,3,BOG,25,9,169,4,201,2,8,2,8536491900,11,11,U,1,4,4,1100,4597977,0,40,1,15
2306,3,23,DEU,3,BOG,25,9,249,1,198,1,8,2,810901030,25,33,KG,384,426,384,2448,10391760,0,0,0,0
2306,3,23,DEU,3,BOG,25,9,249,1,198,1,8,2,810904000,25,33,KG,2610,2894,2610,21335,90567075,0,0,0,0
2306,3,23,DEU,3,BOG,25,9,249,1,104,2,8,2,8517629000,25,11,U,2,21,19,250,1039553,0,0,0,0
2306,3,23,DEU,3,BOG,25,9,249,1,198,2,8,2,602109000,25,11,U,1136,5,3,11,47772,0,0,0,0
2306,3,23,DEU,3,BOG,50,3,23,1,104,2,8,2,8479899000,13,11,U,2,879,788,22169,92421318,0,2567,0,1600
2306,3,23,DEU,3,BOG,50,9,249,1,199,1,8,2,301110020,50,11,U,100,59,50,300,1257384,0,218,0,0
2306,3,23,DEU,3,BOG,50,9,249,1,199,1,8,2,301110090,50,11,U,6760,235,200,2621,10983668,0,1908,0,0
2306,3,23,DEU,3,BOG,68,3,23,1,198,1,8,2,2710191500,68,67,M3,1102,890034,890034,892066,3721013158,0,0,0,0
2306,3,23,DEU,3,BOG,76,9,249,1,198,1,8,1,3923299000,76,11,U,675429,273,198,3242,13762545,1819,1729,0,37
2306,3,26,ARM,3,BOG,11,3,573,1,198,1,8,2,603121000,11,11,U,1800,43,39,288,1202014,0,0,0,0
2306,3,26,ARM,3,BOG,11,3,573,1,198,1,8,2,603129000,11,11,U,35294,993,899,5675,23759650,0,0,0,0
2306,3,26,ARM,3,BOG,11,8,618,1,198,1,8,2,603192000,11,11,U,60,24,21,162,714499,0,0,0,0
2306,3,26,ARM,3,BOG,11,8,618,1,198,1,8,2,603193000,11,11,U,496,284,250,1455,6418145,0,0,0,0
2306,3,26,ARM,3,BOG,11,8,618,1,198,1,8,2,603199090,11,11,U,150,123,108,345,1521619,0,0,0,0
2306,3,26,ARM,3,BOG,11,9,249,1,198,1,8,2,603129000,11,11,U,800,24,22,136,566394,0,0,0,0
2306,3,26,ARM,3,BOG,11,9,249,1,198,1,8,2,603193000,11,11,U,9120,640,580,2827,11774327,0,0,0,0
2306,3,26,ARM,3,BOG,25,3,573,1,198,1,8,1,603149000,25,11,U,5500,305,224,1734,7609742,1731,0,0,0
2306,3,26,ARM,3,BOG,25,8,618,1,198,1,8,1,603121000,25,11,U,700,25,10,112,468158,109,0,0,0
2306,3,26,ARM,3,BOG,25,9,249,1,198,1,8,2,603121000,25,11,U,3850,133,42,693,2892346,0,0,0,0
2306,3,27,ABW,3,BOG,11,0,580,1,198,1,8,2,603110000,11,11,U,17111,671,643,4670,19658620,0,0,0,0
2306,3,27,ABW,3,BOG,11,0,580,1,198,1,8,2,603121000,11,11,U,1223,38,36,334,1405053,0,0,0,0
2306,3,27,ABW,3,BOG,11,0,580,1,198,1,8,2,603129000,11,11,U,3361,215,206,917,3861423,0,0,0,0
2306,3,27,ABW,3,BOG,11,0,580,1,198,1,8,2,603141000,11,11,U,917,15,14,250,1053506,0,0,0,0
2306,3,27,ABW,3,BOG,11,0,580,1,198,1,8,2,603191000,11,11,U,2750,141,135,751,3159465,0,0,0,0
2306,3,27,ABW,3,BOG,11,0,580,1,198,1,8,2,603193000,11,11,U,1833,39,37,500,2105917,0,0,0,0
2306,3,27,ABW,3,BOG,11,0,580,1,198,1,8,2,603199010,11,11,U,612,10,10,167,703095,0,0,0,0
2306,3,27,ABW,3,BOG,11,0,580,1,198,1,8,2,603199090,11,11,U,16806,578,554,4587,19308377,0,0,0,0
2306,3,27,ABW,3,BOG,11,0,580,1,198,1,8,2,604200000,11,33,KG,314,328,314,1584,6669298,0,0,0,0
2306,3,27,ABW,3,BOG,11,0,580,1,199,1,8,2,6203430000,11,11,U,78,28,26,1932,8016216,0,0,0,0
2306,3,27,ABW,3,BOG,11,0,580,1,199,1,8,2,6205300000,11,11,U,45,13,12,881,3655428,0,0,0,0
2306,3,27,ABW,3,BOG,11,0,580,1,2,2,8,2,7318159000,11,33,KG,168,174,168,390,1630192,0,0,0,0
2306,3,27,ABW,3,BOG,11,0,580,1,104,2,8,2,3403190000,11,33,KG,1,1,1,35,146695,0,0,0,0
2306,3,27,ABW,3,BOG,11,0,580,1,198,2,8,2,2710129900,11,67,M3,0,8,8,49,203612,0,0,0,0
2306,3,27,ABW,3,BOG,11,9,239,1,198,1,4,2,603110000,11,11,U,5574,168,165,1932,8035367,0,0,0,0
2306,3,27,ABW,3,BOG,11,9,239,1,198,1,4,2,603121000,11,11,U,3662,109,107,1107,4603014,0,0,0,0
2306,3,27,ABW,3,BOG,11,9,239,1,198,1,4,2,603141000,11,11,U,3300,164,161,1767,7345478,0,0,0,0
2306,3,27,ABW,3,BOG,11,9,239,1,198,1,4,2,603192000,11,11,U,2975,164,161,646,2684125,0,0,0,0
2306,3,27,ABW,3,BOG,11,9,239,1,198,1,4,2,603199090,11,11,U,812,161,158,1230,5114765,0,0,0,0
2306,3,27,ABW,3,BOG,11,9,239,1,198,1,4,2,604900000,11,33,KG,192,196,192,912,3793577,0,0,0,0
2306,3,27,ABW,3,BOG,11,9,239,1,198,1,6,2,603110000,11,11,U,9000,613,580,3141,13021707,0,0,0,0
2306,3,27,ABW,3,BOG,11,9,239,1,198,1,6,2,603199090,11,11,U,5476,550,520,2704,11209364,0,0,0,0
2306,3,27,ABW,3,BOG,11,9,239,1,198,1,6,2,604200000,11,33,KG,260,275,260,1260,5223607,0,0,0,0
2306,3,27,ABW,3,BOG,11,9,239,1,198,1,8,2,603110000,11,11,U,14905,650,290,6296,26500745,0,0,0,0
2306,3,27,ABW,3,BOG,11,9,239,1,198,1,8,2,603121000,11,11,U,758,67,30,656,2760480,0,0,0,0
2306,3,27,ABW,3,BOG,11,9,239,1,198,1,8,2,603129000,11,11,U,1769,157,70,1574,6625186,0,0,0,0
2306,3,27,ABW,3,BOG,11,9,239,1,198,1,8,2,603141000,11,11,U,1264,112,50,262,1104184,0,0,0,0
2306,3,27,ABW,3,BOG,11,9,239,1,198,1,8,2,603191000,11,11,U,506,45,20,262,1104226,0,0,0,0
2306,3,27,ABW,3,BOG,11,9,239,1,198,1,8,2,603199010,11,11,U,2022,157,70,232,975384,0,0,0,0
2306,3,27,ABW,3,BOG,11,9,239,1,198,1,8,2,603199090,11,11,U,26269,1502,670,7340,30895551,0,0,0,0
2306,3,27,ABW,3,BOG,11,9,239,1,198,1,8,2,604200000,11,33,KG,160,359,160,2842,11962165,0,0,0,0
2306,3,27,ABW,3,BOG,11,9,239,1,198,1,8,2,6913900000,11,11,U,305,89,80,673,2811037,0,0,0,0
2306,3,27,ABW,3,BOG,11,9,239,1,198,1,8,2,7016909000,11,11,U,150,28,25,260,1086795,0,0,0,0
2306,3,27,ABW,3,BOG,11,9,239,1,198,1,8,2,9503009990,11,11,U,3,13,12,90,376198,0,0,0,0
2306,3,27,ABW,3,BOG,11,9,249,1,198,1,6,2,603110000,11,11,U,5000,338,319,1663,6932325,0,0,0,0
2306,3,27,ABW,3,BOG,11,9,249,1,198,1,6,2,603199090,11,11,U,6229,650,609,3001,12514664,0,0,0,0
2306,3,27,ABW,3,BOG,11,9,249,1,198,1,6,2,604200000,11,33,KG,182,196,182,963,4023074,0,0,0,0
2306,3,27,ABW,3,BOG,11,9,249,1,198,1,8,2,603110000,11,11,U,8606,383,370,2117,8909950,0,0,0,0
2306,3,27,ABW,3,BOG,11,9,249,1,198,1,8,2,603129000,11,11,U,638,30,29,157,660540,0,0,0,0
2306,3,27,ABW,3,BOG,11,9,249,1,198,1,8,2,603191000,11,11,U,319,20,19,78,330249,0,0,0,0
2306,3,27,ABW,3,BOG,11,9,249,1,198,1,8,2,603199090,11,11,U,2549,108,104,627,2639005,0,0,0,0
2306,3,27,ABW,3,BOG,11,9,249,1,198,1,8,2,604200000,11,33,KG,29,30,29,157,660540,0,0,0,0
2306,3,27,ABW,3,BOG,11,9,249,1,198,1,8,2,7615102000,11,11,U,20,38,20,1385,5965223,0,0,0,0
2306,3,27,ABW,3,BOG,11,9,249,1,199,1,8,2,2103909000,11,33,KG,75,114,75,228,979933,0,679,75,0
2306,3,27,ABW,3,BOG,11,9,249,1,104,2,8,2,3403190000,11,33,KG,1,1,1,35,146078,0,0,0,0
2306,3,27,ABW,3,BOG,11,9,249,1,104,2,8,2,4816900000,11,33,KG,83,85,83,896,3739599,0,0,0,0
2306,3,27,ABW,3,BOG,11,9,249,1,104,2,8,2,4821100000,11,33,KG,28,29,28,258,1076804,0,0,0,0
2306,3,27,ABW,3,BOG,11,9,249,1,198,2,8,2,2710129900,11,67,M3,0,8,8,49,202756,0,0,0,0
2306,3,27,ABW,3,BOG,13,9,169,1,198,1,8,2,3920490090,13,33,KG,20,21,20,111,462746,0,249,1,0
2306,3,27,ABW,3,BOG,25,0,580,1,198,1,8,2,401100000,25,61,L,572,609,572,889,3705301,0,0,0,0
2306,3,27,ABW,3,BOG,25,9,169,1,198,1,8,2,702000000,25,33,KG,40,43,40,82,339341,0,117,0,0
2306,3,27,ABW,3,BOG,25,9,169,1,198,1,8,2,703100090,25,33,KG,35,37,35,79,328586,0,113,0,0
2306,3,27,ABW,3,BOG,25,9,169,1,198,1,8,2,705190000,25,33,KG,96,102,96,209,868491,0,300,0,0
2306,3,27,ABW,3,BOG,25,9,239,1,198,1,8,2,702000000,25,33,KG,40,43,40,82,340639,0,117,0,0
2306,3,27,ABW,3,BOG,25,9,239,1,198,1,8,2,703100090,25,33,KG,35,37,35,79,329925,0,113,0,0
2306,3,27,ABW,3,BOG,25,9,239,1,198,1,8,2,705190000,25,33,KG,96,103,96,209,871921,0,300,0,0
2306,3,27,ABW,3,BOG,25,9,249,1,198,1,8,2,702000000,25,33,KG,100,110,100,209,896228,0,298,0,0
2306,3,27,ABW,3,BOG,25,9,249,1,198,1,8,2,703100090,25,33,KG,105,115,105,238,1017884,0,339,0,0
2306,3,27,ABW,3,BOG,25,9,249,1,198,1,8,2,705190000,25,33,KG,252,275,252,547,2336331,0,779,0,0
2306,3,27,ABW,3,BOG,68,7,27,1,198,1,8,2,2710191500,68,67,M3,472,381692,381692,309506,1290754648,0,0,0,0
2306,3,29,BIH,3,BOG,25,3,573,1,198,1,8,1,603129000,25,11,U,1100,38,15,177,739188,169,0,0,0
2306,3,29,BIH,3,BOG,25,9,169,1,198,1,8,2,603110000,25,11,U,38505,2183,580,11022,46000620,0,0,0,0
2306,3,29,BIH,3,BOG,25,9,169,1,198,1,8,2,603121000,25,11,U,12550,407,108,1527,6373179,0,0,0,0
2306,3,43,ATG,3,BOG,11,9,249,1,198,1,8,2,4202111000,11,11,U,20,11,10,2229,9247485,0,0,0,0
2306,3,43,ATG,3,BOG,11,9,249,1,198,1,8,2,4202119000,11,11,U,8,4,4,877,3637337,0,0,0,0
2306,3,43,ATG,3,BOG,11,9,249,1,198,1,8,2,4202210000,11,11,U,484,266,252,34426,142840625,0,0,0,0
2306,3,43,ATG,3,BOG,11,9,249,1,198,1,8,2,4202310000,11,11,U,547,301,285,15677,65046902,0,0,0,0
2306,3,43,ATG,3,BOG,11,9,249,1,198,1,8,2,4202911000,11,11,U,4,2,2,260,1077127,0,0,0,0
2306,3,43,ATG,3,BOG,11,9,249,1,198,1,8,2,4202919000,11,11,U,14,8,7,1239,5139340,0,0,0,0
2306,3,43,ATG,3,BOG,11,9,249,1,198,1,8,2,4203300000,11,11,U,211,116,110,3795,15745142,0,0,0,0
2306,3,43,ATG,3,BOG,11,9,249,1,198,1,8,2,6403999000,11,19,2U,77,42,40,2551,10586218,0,0,0,0
2306,3,43,ATG,3,BOG,25,9,249,1,198,1,8,2,3923210000,25,11,U,700,54,54,801,3323493,0,0,0,0
2306,3,43,ATG,3,BOG,25,9,249,1,198,1,8,2,4820409000,25,11,U,500,38,38,35,145221,0,0,0,0
2306,3,53,SAU,3,BOG,5,3,253,1,198,1,8,2,603199010,5,11,U,4320,663,597,3071,12730677,0,0,0,0
2306,3,53,SAU,3,BOG,5,8,618,1,198,1,6,2,603199010,5,11,U,3690,566,534,2344,9750637,0,4097,0,0
2306,3,53,SAU,3,BOG,5,8,618,1,198,1,8,2,603199010,5,11,U,29750,4555,4163,24912,106480414,0,16059,0,0
2306,3,53,SAU,3,BOG,5,8,618,1,198,1,8,2,603199090,5,11,U,540,58,56,381,1614610,0,321,0,0
2306,3,53,SAU,3,BOG,5,8,618,1,198,1,8,2,604200000,5,33,KG,169,204,169,835,3561480,0,0,0,0
2306,3,53,SAU,3,BOG,5,9,249,1,198,1,8,2,603199010,5,11,U,5910,889,802,5914,25686632,0,2256,0,0
2306,3,53,SAU,3,BOG,5,9,249,1,198,1,8,2,804502000,5,33,KG,680,808,680,3366,14497429,0,2389,0,0
2306,3,53,SAU,3,BOG,5,9,249,1,198,1,8,2,810901010,5,33,KG,60,71,60,344,1479461,0,244,0,0
2306,3,53,SAU,3,BOG,5,9,249,1,198,1,8,2,810901020,5,33,KG,28,33,28,115,493886,0,81,0,0
2306,3,53,SAU,3,BOG,5,9,249,1,198,1,8,2,810901030,5,33,KG,80,95,80,435,1873554,0,309,0,0
2306,3,53,SAU,3,BOG,5,9,249,1,198,1,8,2,810905000,5,33,KG,45,53,45,250,1075678,0,177,0,0
2306,3,53,SAU,3,BOG,11,3,23,1,198,1,8,2,908310000,11,33,KG,800,890,800,12475,52224093,0,4840,90,0
2306,3,53,SAU,3,BOG,11,5,245,1,198,1,8,2,6104430000,5,11,U,15,3,3,2124,9014682,0,0,0,0
2306,3,53,SAU,3,BOG,11,5,245,1,198,1,8,2,6104530000,5,11,U,6,0,0,921,3911428,0,0,0,0
2306,3,53,SAU,3,BOG,11,5,245,1,198,1,8,2,6112410000,5,11,U,49,22,20,6490,27549965,0,0,0,0
2306,3,53,SAU,3,BOG,25,8,618,1,198,1,5,1,603129000,25,11,U,25600,761,320,3302,14015292,3071,0,0,0
2306,3,53,SAU,3,BOG,25,8,618,1,198,1,8,1,603129000,25,11,U,160,127,93,285,1171778,225,0,0,0
2306,3,53,SAU,3,BOG,25,8,618,1,198,1,8,1,603149000,25,11,U,220,74,54,453,1864642,426,0,0,0
2306,3,53,SAU,3,BOG,25,8,618,1,198,1,8,2,604200000,25,33,KG,1560,1827,1560,16088,66749933,0,0,0,0
2306,3,53,SAU,3,BOG,25,8,618,1,198,1,8,2,804200000,25,33,KG,255,300,255,1770,7336847,0,0,0,0
2306,3,53,SAU,3,BOG,25,8,618,1,198,1,8,2,804502000,25,33,KG,670,789,670,5027,20841778,0,0,0,0
2306,3,53,SAU,3,BOG,25,8,618,1,198,1,8,2,810400000,25,33,KG,720,938,720,8746,36256809,0,0,0,0
2306,3,53,SAU,3,BOG,25,8,618,1,198,1,8,2,810901010,25,33,KG,100,118,100,792,3281337,0,0,0,0
2306,3,53,SAU,3,BOG,25,8,618,1,198,1,8,2,810901030,25,33,KG,80,94,80,579,2402030,0,0,0,0
2306,3,53,SAU,3,BOG,25,8,618,1,198,1,8,2,810903000,25,33,KG,100,118,100,681,2821577,0,0,0,0
2306,3,53,SAU,3,BOG,25,8,618,1,198,1,8,2,810905000,25,33,KG,79,93,79,780,3233662,0,0,0,0
2306,3,53,SAU,3,BOG,25,9,249,1,198,1,8,2,604200000,25,33,KG,162,188,162,1736,7260525,0,0,0,0
2306,3,53,SAU,3,BOG,25,9,249,1,198,1,8,2,804400010,25,33,KG,3960,4203,3960,17832,79067363,0,0,0,0
2306,3,53,SAU,3,BOG,76,9,169,1,198,1,8,2,6204420000,76,11,U,29,18,15,8854,36911264,0,0,0,0
